Rosemary	0.040699888	f
Eileen	0.03993914	f
Terri	0.03993914	f
Gertrude	0.039178394	f
Lucy	0.039178394	f
Tonya	0.038798023	f
Ella	0.038417652	f
Stacey	0.038417652	f
Wilma	0.037656903	f
Gina	0.037656903	f
Kristin	0.037656903	f
Jessie	0.037276533	f
Natalie	0.037276533	f
Agnes	0.037276533	f
Vera	0.037276533	f
Willie	0.03689616	f
Charlene	0.03689616	f
Bessie	0.036515787	f
Delores	0.036135413	f
Melinda	0.03575504	f
Pearl	0.03575504	f
Arlene	0.03575504	f
Maureen	0.034994297	f
Colleen	0.034994297	f
Allison	0.034994297	f
Tamara	0.034994297	f
Joy	0.034613922	f
Georgia	0.034613922	f
Constance	0.034613922	f
Lillie	0.03423355	f
Claudia	0.03423355	f
Jackie	0.03423355	f
Marcia	0.03423355	f
Tanya	0.033853177	f
Nellie	0.033853177	f
Minnie	0.033853177	f
Marlene	0.033472802	f
Heidi	0.033472802	f
Glenda	0.033472802	f
Lydia	0.03271206	f
Viola	0.03271206	f
Courtney	0.03271206	f
Marian	0.03271206	f
Stella	0.032331686	f
Caroline	0.032331686	f
Dora	0.031951312	f
Jo	0.031570937	f
Vickie	0.031190569	f
Mattie	0.030810194	f
Terry	0.030429821	f
Maxine	0.03004945	f
Irma	0.03004945	f
Mabel	0.029669076	f
Marsha	0.029669076	f
Myrtle	0.029669076	f
Lena	0.029288704	f
Christy	0.029288704	f
Deanna	0.02890833	f
Patsy	0.02890833	f
Hilda	0.028527958	f
Gwendolyn	0.028147586	f
Jennie	0.027767211	f
Nora	0.027767211	f
Margie	0.027386839	f
Nina	0.027386839	f
Cassandra	0.027386839	f
Leah	0.027386839	f
Penny	0.027006468	f
Kay	0.027006468	f
Priscilla	0.027006468	f
Naomi	0.027006468	f
Carole	0.027006468	f
Brandy	0.026626093	f
Olga	0.026626093	f
Billie	0.02624572	f
Dianne	0.02624572	f
Tracey	0.02624572	f
Leona	0.02624572	f
Jenny	0.02586535	f
Felicia	0.02586535	f
Sonia	0.02586535	f
Miriam	0.025104603	f
Velma	0.025104603	f
Becky	0.025104603	f
Bobbie	0.02472423	f
Violet	0.02472423	f
Kristina	0.02472423	f
Toni	0.02434386	f
Misty	0.023963485	f
Mae	0.023963485	f
Shelly	0.023583112	f
Daisy	0.023583112	f
Ramona	0.023583112	f
Sherri	0.023583112	f
Erika	0.02320274	f
Katrina	0.02320274	f
Claire	0.02320274	f
Lindsey	0.022822365	f
Lindsay	0.022822365	f
Geneva	0.022441994	f
Guadalupe	0.022441994	f
Belinda	0.022441994	f
Margarita	0.022441994	f
Sheryl	0.022441994	f
Cora	0.02206162	f
Faye	0.02206162	f
Ada	0.021681247	f
Natasha	0.021681247	f
Sabrina	0.021681247	f
Isabel	0.021681247	f
Marguerite	0.021300877	f
Hattie	0.021300877	f
Harriet	0.021300877	f
Molly	0.020920502	f
Cecilia	0.020920502	f
Kristi	0.020920502	f
Brandi	0.020920502	f
Blanche	0.020920502	f
Sandy	0.020920502	f
Rosie	0.020920502	f
Joanna	0.020920502	f
Iris	0.020920502	f
Eunice	0.02054013	f
Angie	0.02054013	f
Inez	0.020159757	f
Lynda	0.020159757	f
Madeline	0.019779384	f
Amelia	0.019779384	f
Alberta	0.019779384	f
Genevieve	0.019399012	f
Monique	0.019399012	f
Jodi	0.019399012	f
Janie	0.019399012	f
Maggie	0.019399012	f
Kayla	0.019399012	f
Sonya	0.019399012	f
Jan	0.019399012	f
Lee	0.019399012	f
Kristine	0.019399012	f
Candace	0.019399012	f
Fannie	0.019018639	f
Maryann	0.019018639	f
Opal	0.019018639	f
Alison	0.019018639	f
Yvette	0.019018639	f
Melody	0.019018639	f
Luz	0.018638266	f
Susie	0.018638266	f
Olivia	0.018638266	f
Flora	0.018638266	f
Shelley	0.018638266	f
Kristy	0.018257894	f
Mamie	0.018257894	f
Lula	0.018257894	f
Lola	0.018257894	f
Verna	0.018257894	f
Beulah	0.018257894	f
Antoinette	0.018257894	f
Candice	0.017497148	f
Juana	0.017497148	f
Jeannette	0.017497148	f
Pam	0.017497148	f
Kelli	0.017497148	f
Hannah	0.017116776	f
Whitney	0.017116776	f
Bridget	0.017116776	f
Karla	0.016736401	f
Celia	0.016736401	f
Latoya	0.01635603	f
Patty	0.01635603	f
Shelia	0.01635603	f
Gayle	0.01635603	f
Della	0.01635603	f
Vicky	0.01635603	f
Lynne	0.01635603	f
Sheri	0.015975656	f
Marianne	0.015975656	f
Kara	0.015595284	f
Jacquelyn	0.015595284	f
Erma	0.015595284	f
Blanca	0.015595284	f
Myra	0.015214911	f
Leticia	0.015214911	f
Pat	0.015214911	f
Krista	0.015214911	f
Roxanne	0.015214911	f
Angelica	0.014834538	f
Johnnie	0.014834538	f
Robyn	0.014834538	f
Francis	0.014834538	f
Adrienne	0.014834538	f
Rosalie	0.014834538	f
Alexandra	0.014834538	f
Brooke	0.014834538	f
Bethany	0.014834538	f
Sadie	0.014834538	f
Bernadette	0.014834538	f
Traci	0.014454165	f
Jody	0.014454165	f
Kendra	0.014454165	f
Jasmine	0.014454165	f
Nichole	0.014454165	f
Rachael	0.014454165	f
Chelsea	0.014454165	f
Mable	0.014454165	f
Ernestine	0.014454165	f
Muriel	0.014454165	f
Marcella	0.014073793	f
Elena	0.014073793	f
Krystal	0.014073793	f
Angelina	0.014073793	f
Nadine	0.013693419	f
Kari	0.013693419	f
Estelle	0.013693419	f
Dianna	0.013693419	f
Paulette	0.013693419	f
Lora	0.013693419	f
Mona	0.013313047	f
Doreen	0.013313047	f
Rosemarie	0.013313047	f
Angel	0.013313047	f
Desiree	0.013313047	f
Antonia	0.013313047	f
Hope	0.012932675	f
Ginger	0.012932675	f
Janis	0.012932675	f
Betsy	0.012932675	f
Christie	0.012932675	f
Freda	0.012932675	f
Mercedes	0.012552301	f
Meredith	0.012552301	f
Lynette	0.012552301	f
Teri	0.012552301	f
Cristina	0.012552301	f
Eula	0.012552301	f
Leigh	0.01217193	f
Meghan	0.01217193	f
Sophia	0.01217193	f
Eloise	0.01217193	f
Rochelle	0.01217193	f
Gretchen	0.01217193	f
Cecelia	0.01217193	f
Raquel	0.011791556	f
Henrietta	0.011791556	f
Alyssa	0.011791556	f
Jana	0.011791556	f
Kelley	0.011791556	f
Gwen	0.011791556	f
Kerry	0.011791556	f
Jenna	0.011411183	f
Tricia	0.011411183	f
Laverne	0.011411183	f
Olive	0.011411183	f
Alexis	0.011411183	f
Tasha	0.011411183	f
Silvia	0.01103081	f
Elvira	0.01103081	f
Casey	0.01103081	f
Delia	0.01103081	f
Sophie	0.01103081	f
Kate	0.01103081	f
Patti	0.01103081	f
Lorena	0.01103081	f
Kellie	0.01103081	f
Sonja	0.01103081	f
Lila	0.01103081	f
Lana	0.01103081	f
Darla	0.01103081	f
May	0.01103081	f
Mindy	0.01103081	f
Essie	0.01103081	f
Mandy	0.01103081	f
Lorene	0.010650438	f
Elsa	0.010650438	f
Josefina	0.010650438	f
Jeannie	0.010650438	f
Miranda	0.010650438	f
Dixie	0.010650438	f
Lucia	0.010650438	f
Marta	0.010650438	f
Faith	0.010650438	f
Lela	0.010650438	f
Johanna	0.010650438	f
Shari	0.010650438	f
Camille	0.010650438	f
Tami	0.010270065	f
Shawna	0.010270065	f
Elisa	0.010270065	f
Ebony	0.010270065	f
Melba	0.010270065	f
Ora	0.010270065	f
Nettie	0.010270065	f
Tabitha	0.010270065	f
Ollie	0.010270065	f
Jaime	0.010270065	f
Winifred	0.010270065	f
Kristie	0.010270065	f
Marina	0.010270065	f
Alisha	0.010270065	f
Aimee	0.010270065	f
Rena	0.010270065	f
James	1.0	m
John	0.9858348	m
Robert	0.94725734	m
Michael	0.79234475	m
William	0.738698	m
David	0.71217597	m
Richard	0.51326096	m
Charles	0.45901144	m
Joseph	0.4231465	m
Thomas	0.4159132	m
Christopher	0.3119349	m
Daniel	0.2935503	m
Paul	0.28571427	m
Mark	0.28270042	m
Donald	0.2805907	m
George	0.27938515	m
Kenneth	0.24894513	m
Steven	0.23508136	m
Edward	0.23477998	m
Brian	0.22182037	m
Ronald	0.21850513	m
Anthony	0.21729958	m
Kevin	0.20223026	m
Jason	0.19891502	m
Matthew	0.19801085	m
Gary	0.19590114	m
Timothy	0.19288728	m
Jose	0.18474984	m
Larry	0.18022905	m
Jeffrey	0.17811935	m
Frank	0.17510547	m
Scott	0.16455697	m
Eric	0.1639542	m
Stephen	0.16274865	m
Andrew	0.16184448	m
Raymond	0.14707655	m
Gregory	0.1329114	m
Joshua	0.13110307	m
Jerry	0.13019891	m
Dennis	0.12507534	m
Walter	0.12025316	m
Patrick	0.1172393	m
Peter	0.114828214	m
Harold	0.11181434	m
Douglas	0.1106088	m
Henry	0.11000603	m
Carl	0.10427968	m
Arthur	0.100964434	m
Ryan	0.098854735	m
Roger	0.09704641	m
Joe	0.09674503	m
Juan	0.0952381	m
Jack	0.094936706	m
Albert	0.09463532	m
Jonathan	0.09433393	m
Justin	0.09373116	m
Terry	0.09373116	m
Gerald	0.09312838	m
Keith	0.092827	m
Samuel	0.092224225	m
Willie	0.09101868	m
Ralph	0.084990956	m
Lawrence	0.084990956	m
Nicholas	0.08288126	m
Roy	0.08227848	m
Benjamin	0.081374325	m
Bruce	0.07926462	m
Brandon	0.07836045	m
Adam	0.07805907	m
Harry	0.07564797	m
Fred	0.07564797	m
Wayne	0.075045206	m
Billy	0.07474382	m
Steve	0.07414105	m
Louis	0.07323689	m
Jeremy	0.0729355	m
Aaron	0.072332725	m
Randy	0.069921635	m
Howard	0.06931887	m
Eugene	0.06931887	m
Carlos	0.06901748	m
Russell	0.06751055	m
Bobby	0.06720916	m
Victor	0.06690778	m
Martin	0.065099455	m
Ernest	0.06479807	m
Phillip	0.0641953	m
Todd	0.0641953	m
Jesse	0.06298976	m
Craig	0.06208559	m
Alan	0.061482817	m
Shawn	0.060277276	m
Clarence	0.059373114	m
Sean	0.059373114	m
Philip	0.059373114	m
Chris	0.059373114	m
Johnny	0.05877034	m
Earl	0.05816757	m
Jimmy	0.057564795	m
Antonio	0.057263408	m
Danny	0.057263408	m
Bryan	0.057263408	m
Tony	0.057263408	m
Luis	0.056962024	m
Mike	0.056962024	m
Stanley	0.056057867	m
Leonard	0.056057867	m
Nathan	0.05575648	m
Dale	0.055455092	m
Manuel	0.05455093	m
Rodney	0.054249547	m
Curtis	0.054249547	m
Norman	0.05334539	m
Allen	0.05244123	m
Marvin	0.05153707	m
Vincent	0.05063291	m
Glenn	0.05033152	m
Jeffery	0.050030135	m
Travis	0.050030135	m
Jeff	0.050030135	m
Chad	0.049728755	m
Jacob	0.049728755	m
Lee	0.048824593	m
Melvin	0.048824593	m
Alfred	0.048824593	m
Kyle	0.04822182	m
Francis	0.04822182	m
Bradley	0.047920432	m
Jesus	0.046714887	m
Herbert	0.046714887	m
Frederick	0.0464135	m
Ray	0.046112113	m
Joel	0.045810726	m
Edwin	0.044605184	m
Don	0.043701023	m
Eddie	0.043399636	m
Ricky	0.042495478	m
Troy	0.041591316	m
Randall	0.041591316	m
Barry	0.040385775	m
Alexander	0.039783	m
Bernard	0.03827607	m
Mario	0.037673295	m
Leroy	0.037673295	m
Francisco	0.03737191	m
Marcus	0.03737191	m
Micheal	0.037070524	m
Theodore	0.037070524	m
Clifford	0.037070524	m
Miguel	0.036769137	m
Oscar	0.036769137	m
Jay	0.035563592	m
Jim	0.035563592	m
Tom	0.035262205	m
Calvin	0.034659434	m
Alex	0.034659434	m
Jon	0.034659434	m
Ronnie	0.03405666	m
Bill	0.033755276	m
Lloyd	0.033755276	m
Tommy	0.033755276	m
Leon	0.033755276	m
Derek	0.033755276	m
Warren	0.033152502	m
Darrell	0.032549728	m
Jerome	0.032549728	m
Floyd	0.03224834	m
Leo	0.031946953	m
Alvin	0.031645566	m
Tim	0.031344183	m
Wesley	0.031344183	m
Gordon	0.031344183	m
Dean	0.031344183	m
Greg	0.031344183	m
Jorge	0.031344183	m
Dustin	0.031042796	m
Pedro	0.031042796	m
Derrick	0.031042796	m
Dan	0.030440025	m
Lewis	0.02983725	m
Zachary	0.02983725	m
Corey	0.029535864	m
Herman	0.029234478	m
Maurice	0.029234478	m
Vernon	0.029234478	m
Roberto	0.029234478	m
Clyde	0.028631704	m
Glen	0.028330319	m
Hector	0.028330319	m
Shane	0.028028933	m
Ricardo	0.028028933	m
Sam	0.027727546	m
Rick	0.027426159	m
Lester	0.027426159	m
Brent	0.027124774	m
Ramon	0.027124774	m
Charlie	0.027124774	m
Tyler	0.026823387	m
Gilbert	0.026823387	m
Gene	0.026220614	m
Marc	0.026220614	m
Reginald	0.025316454	m
Ruben	0.024713684	m
Brett	0.024713684	m
Angel	0.024713684	m
Nathaniel	0.024412297	m
Rafael	0.024412297	m
Leslie	0.024412297	m
Edgar	0.02411091	m
Milton	0.02411091	m
Raul	0.023809524	m
Ben	0.023508137	m
Chester	0.023508137	m
Cecil	0.023508137	m
Duane	0.02320675	m
Franklin	0.02320675	m
Andre	0.022905363	m
Elmer	0.022302592	m
Brad	0.022001205	m
Gabriel	0.022001205	m
Ron	0.021699818	m
Mitchell	0.021699818	m
Roland	0.021699818	m
Arnold	0.021699818	m
Harvey	0.021699818	m
Jared	0.021398433	m
Adrian	0.020795658	m
Karl	0.020795658	m
Cory	0.020494275	m
Claude	0.020494275	m
Erik	0.020494275	m
Darryl	0.020192888	m
Jamie	0.0198915	m
Neil	0.0198915	m
Jessie	0.019590113	m
Christian	0.019590113	m
Javier	0.019590113	m
Fernando	0.019590113	m
Clinton	0.019590113	m
Ted	0.019288728	m
Mathew	0.019288728	m
Tyrone	0.019288728	m
Darren	0.019288728	m
Lonnie	0.019288728	m
Lance	0.01898734	m
Cody	0.01898734	m
Julio	0.01898734	m
Kelly	0.01898734	m
Kurt	0.018685956	m
Allan	0.018384568	m
Nelson	0.018384568	m
Guy	0.018083181	m
Clayton	0.018083181	m
Hugh	0.018083181	m
Max	0.017781796	m
Dwayne	0.017781796	m
Dwight	0.017480409	m
Armando	0.017480409	m
Felix	0.017480409	m
Jimmie	0.017480409	m
Everett	0.017179023	m
Jordan	0.016877638	m
Ian	0.016877638	m
Wallace	0.016877638	m
Ken	0.016576251	m
Bob	0.016576251	m
Jaime	0.016576251	m
Casey	0.016274864	m
Alfredo	0.016274864	m
Alberto	0.015973477	m
Dave	0.015973477	m
Ivan	0.015973477	m
Johnnie	0.015672091	m
Sidney	0.015672091	m
Byron	0.015672091	m
Julian	0.015672091	m
Isaac	0.015370704	m
Morris	0.015370704	m
Clifton	0.015069319	m
Willard	0.015069319	m
Daryl	0.015069319	m
Ross	0.015069319	m
Virgil	0.014767932	m
Andy	0.014767932	m
Marshall	0.014767932	m
Salvador	0.014767932	m
Perry	0.014767932	m
Kirk	0.014767932	m
Sergio	0.014767932	m
Marion	0.014466546	m
Tracy	0.014466546	m
Seth	0.014466546	m
Kent	0.014466546	m
Terrance	0.014466546	m
Rene	0.014466546	m
Eduardo	0.014165159	m
Terrence	0.014165159	m
Enrique	0.013863773	m
Freddie	0.013863773	m
Wade	0.013562387	m
Austin	0.013261001	m
Stuart	0.013261001	m
Fredrick	0.012959614	m
Arturo	0.012959614	m
Alejandro	0.012959614	m
Jackie	0.012959614	m
Joey	0.012959614	m
Nick	0.012959614	m
Luther	0.012959614	m
Wendell	0.012658227	m
Jeremiah	0.012658227	m
Evan	0.012658227	m
Julius	0.012658227	m
Dana	0.012658227	m
Donnie	0.012356842	m
Otis	0.012356842	m
Shannon	0.012055455	m
Trevor	0.012055455	m
Oliver	0.012055455	m
Luke	0.012055455	m
Homer	0.012055455	m
Gerard	0.012055455	m
Doug	0.012055455	m
Kenny	0.011754069	m
Hubert	0.011754069	m
Angelo	0.011754069	m
Shaun	0.011754069	m
Lyle	0.011452681	m
Matt	0.011452681	m
Lynn	0.011452681	m
Alfonso	0.011452681	m
Orlando	0.011151296	m
Rex	0.011151296	m
Carlton	0.011151296	m
Ernesto	0.011151296	m
Cameron	0.011151296	m
Neal	0.011151296	m
Pablo	0.010849909	m
Lorenzo	0.010849909	m
Omar	0.010849909	m
Wilbur	0.010849909	m
Blake	0.010849909	m
Grant	0.010849909	m
Horace	0.010849909	m
Roderick	0.010849909	m
Kerry	0.010849909	m
Abraham	0.010548523	m
Willis	0.010548523	m
Rickey	0.010548523	m
Jean	0.010548523	m
Ira	0.010548523	m
Andres	0.010247137	m
Cesar	0.010247137	m
Johnathan	0.010247137	m
Malcolm	0.010247137	m
Rudolph	0.010247137	m
Damon	0.010247137	m
Kelvin	0.010247137	m
Rudy	0.010247137	m
Preston	0.010247137	m
